timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,"UserId"
1622138834920,328,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5217,328,0,0,5217
1622138834984,344,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,0,0,5218
1622138834984,344,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5218,344,0,0,5218
1622138835051,334,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,764,304,5,5,null,0,0,0,5219
1622138835051,334,Delete User Transaction-0,200,OK,Thread Group 1-5,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5219,333,0,0,5219
1622138835121,329,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,1,0,5220
1622138835122,329,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5220,329,0,0,5220
1622138835188,333,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,0,0,5221
1622138835188,333,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5221,333,0,0,5221
1622138835249,334,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,0,0,5222
1622138835249,334,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5222,334,0,0,5222
1622138835329,318,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,0,0,5223
1622138835329,318,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5223,318,0,0,5223
